; Report for caches, TLBs, and main memory
;    Accesses - Total number of accesses - Reads, Writes, and NCWrites (non-coherent) 
;    Hits, Misses - Accesses resulting in hits/misses
;    HitRatio - Hits divided by accesses
;    Evictions - Invalidated or replaced cache blocks
;    Retries - For L1 caches, accesses that were retried
;    ReadRetries, WriteRetries, NCWriteRetries - Read/Write retried accesses
;    Reads, Writes, NCWrites - Total read/write accesses
;    BlockingReads, BlockingWrites, BlockingNCWrites - Reads/writes coming from lower-level cache
;    NonBlockingReads, NonBlockingWrites, NonBlockingNCWrites - Coming from upper-level cache


[ mod-cpu-dl1-0 ]
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-cpu-l1-l2-6.Node.mod-cpu-il1-12 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-cpu-l1-l2-6.Node.mod-cpu-il1-13 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-cpu-l1-l2-6.Node.mod-cpu-l2-6 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-cpu-l1-l2-6.Node.Switch ]
Bandwidth = 72
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
in_buf_1.size = 1152
in_buf_1.PacketOccupancy = 0.00
in_buf_1.ByteOccupancy = 0.00
in_buf_1.Utilization = 0.00
in_buf_2.size = 1152
in_buf_2.PacketOccupancy = 0.00
in_buf_2.ByteOccupancy = 0.00
in_buf_2.Utilization = 0.00
in_buf_3.size = 1152
in_buf_3.PacketOccupancy = 0.00
in_buf_3.ByteOccupancy = 0.00
in_buf_3.Utilization = 0.00
in_buf_4.size = 1152
in_buf_4.PacketOccupancy = 0.00
in_buf_4.ByteOccupancy = 0.00
in_buf_4.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00
out_buf_1.size = 1152
out_buf_1.PacketOccupancy = 0.00
out_buf_1.ByteOccupancy = 0.00
out_buf_1.Utilization = 0.00
out_buf_2.size = 1152
out_buf_2.PacketOccupancy = 0.00
out_buf_2.ByteOccupancy = 0.00
out_buf_2.Utilization = 0.00
out_buf_3.size = 1152
out_buf_3.PacketOccupancy = 0.00
out_buf_3.ByteOccupancy = 0.00
out_buf_3.Utilization = 0.00
out_buf_4.size = 1152
out_buf_4.PacketOccupancy = 0.00
out_buf_4.ByteOccupancy = 0.00
out_buf_4.Utilization = 0.00


[ Network.net-cpu-l1-l2-7 ]
Transfers = 0
AverageMessageSize = 0.00
TransferredBytes = 0
AverageLatency = 0.0000
Cycles = 19398029053

[ Network.net-cpu-l1-l2-7.Link.link_mod-cpu-dl1-14_Switch ]
Name = Switch<->mod-cpu-dl1-14
SourceBuffers = mod-cpu-dl1-14:out_buf_0 
DestinationBuffers = Switch:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-cpu-l1-l2-7.Link.link_Switch_mod-cpu-dl1-14 ]
Name = Switch<->mod-cpu-dl1-14
SourceBuffers = Switch:out_buf_0 
DestinationBuffers = mod-cpu-dl1-14:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-cpu-l1-l2-7.Link.link_mod-cpu-dl1-15_Switch ]
Name = Switch<->mod-cpu-dl1-15
SourceBuffers = mod-cpu-dl1-15:out_buf_0 
DestinationBuffers = Switch:in_buf_1 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-cpu-l1-l2-7.Link.link_Switch_mod-cpu-dl1-15 ]
Name = Switch<->mod-cpu-dl1-15
SourceBuffers = Switch:out_buf_1 
DestinationBuffers = mod-cpu-dl1-15:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-cpu-l1-l2-7.Link.link_mod-cpu-il1-14_Switch ]
Name = Switch<->mod-cpu-il1-14
SourceBuffers = mod-cpu-il1-14:out_buf_0 
DestinationBuffers = Switch:in_buf_2 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-cpu-l1-l2-7.Link.link_Switch_mod-cpu-il1-14 ]
Name = Switch<->mod-cpu-il1-14
SourceBuffers = Switch:out_buf_2 
DestinationBuffers = mod-cpu-il1-14:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-cpu-l1-l2-7.Link.link_mod-cpu-il1-15_Switch ]
Name = Switch<->mod-cpu-il1-15
SourceBuffers = mod-cpu-il1-15:out_buf_0 
DestinationBuffers = Switch:in_buf_3 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-cpu-l1-l2-7.Link.link_Switch_mod-cpu-il1-15 ]
Name = Switch<->mod-cpu-il1-15
SourceBuffers = Switch:out_buf_3 
DestinationBuffers = mod-cpu-il1-15:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-cpu-l1-l2-7.Link.link_mod-cpu-l2-7_Switch ]
Name = Switch<->mod-cpu-l2-7
SourceBuffers = mod-cpu-l2-7:out_buf_0 
DestinationBuffers = Switch:in_buf_4 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-cpu-l1-l2-7.Link.link_Switch_mod-cpu-l2-7 ]
Name = Switch<->mod-cpu-l2-7
SourceBuffers = Switch:out_buf_4 
DestinationBuffers = mod-cpu-l2-7:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-cpu-l1-l2-7.Node.mod-cpu-dl1-14 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-cpu-l1-l2-7.Node.mod-cpu-dl1-15 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-cpu-l1-l2-7.Node.mod-cpu-il1-14 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-cpu-l1-l2-7.Node.mod-cpu-il1-15 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-cpu-l1-l2-7.Node.mod-cpu-l2-7 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-cpu-l1-l2-7.Node.Switch ]
Bandwidth = 72
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
in_buf_1.size = 1152
in_buf_1.PacketOccupancy = 0.00
in_buf_1.ByteOccupancy = 0.00
in_buf_1.Utilization = 0.00
in_buf_2.size = 1152
in_buf_2.PacketOccupancy = 0.00
in_buf_2.ByteOccupancy = 0.00
in_buf_2.Utilization = 0.00
in_buf_3.size = 1152
in_buf_3.PacketOccupancy = 0.00
in_buf_3.ByteOccupancy = 0.00
in_buf_3.Utilization = 0.00
in_buf_4.size = 1152
in_buf_4.PacketOccupancy = 0.00
in_buf_4.ByteOccupancy = 0.00
in_buf_4.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00
out_buf_1.size = 1152
out_buf_1.PacketOccupancy = 0.00
out_buf_1.ByteOccupancy = 0.00
out_buf_1.Utilization = 0.00
out_buf_2.size = 1152
out_buf_2.PacketOccupancy = 0.00
out_buf_2.ByteOccupancy = 0.00
out_buf_2.Utilization = 0.00
out_buf_3.size = 1152
out_buf_3.PacketOccupancy = 0.00
out_buf_3.ByteOccupancy = 0.00
out_buf_3.Utilization = 0.00
out_buf_4.size = 1152
out_buf_4.PacketOccupancy = 0.00
out_buf_4.ByteOccupancy = 0.00
out_buf_4.Utilization = 0.00


[ Network.net-gpu-l1-l2-0 ]
Transfers = 0
AverageMessageSize = 0.00
TransferredBytes = 0
AverageLatency = 0.0000
Cycles = 19398029053

[ Network.net-gpu-l1-l2-0.Link.link_mod-gpu-l1-0_Switch ]
Name = Switch<->mod-gpu-l1-0
SourceBuffers = mod-gpu-l1-0:out_buf_0 
DestinationBuffers = Switch:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-0.Link.link_Switch_mod-gpu-l1-0 ]
Name = Switch<->mod-gpu-l1-0
SourceBuffers = Switch:out_buf_0 
DestinationBuffers = mod-gpu-l1-0:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-0.Link.link_mod-gpu-l1-1_Switch ]
Name = Switch<->mod-gpu-l1-1
SourceBuffers = mod-gpu-l1-1:out_buf_0 
DestinationBuffers = Switch:in_buf_1 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-0.Link.link_Switch_mod-gpu-l1-1 ]
Name = Switch<->mod-gpu-l1-1
SourceBuffers = Switch:out_buf_1 
DestinationBuffers = mod-gpu-l1-1:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-0.Link.link_mod-gpu-l2-0_Switch ]
Name = Switch<->mod-gpu-l2-0
SourceBuffers = mod-gpu-l2-0:out_buf_0 
DestinationBuffers = Switch:in_buf_2 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-0.Link.link_Switch_mod-gpu-l2-0 ]
Name = Switch<->mod-gpu-l2-0
SourceBuffers = Switch:out_buf_2 
DestinationBuffers = mod-gpu-l2-0:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-0.Node.mod-gpu-l1-0 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-gpu-l1-l2-0.Node.mod-gpu-l1-1 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-gpu-l1-l2-0.Node.mod-gpu-l2-0 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-gpu-l1-l2-0.Node.Switch ]
Bandwidth = 72
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
in_buf_1.size = 1152
in_buf_1.PacketOccupancy = 0.00
in_buf_1.ByteOccupancy = 0.00
in_buf_1.Utilization = 0.00
in_buf_2.size = 1152
in_buf_2.PacketOccupancy = 0.00
in_buf_2.ByteOccupancy = 0.00
in_buf_2.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00
out_buf_1.size = 1152
out_buf_1.PacketOccupancy = 0.00
out_buf_1.ByteOccupancy = 0.00
out_buf_1.Utilization = 0.00
out_buf_2.size = 1152
out_buf_2.PacketOccupancy = 0.00
out_buf_2.ByteOccupancy = 0.00
out_buf_2.Utilization = 0.00


[ Network.net-gpu-l1-l2-1 ]
Transfers = 0
AverageMessageSize = 0.00
TransferredBytes = 0
AverageLatency = 0.0000
Cycles = 19398029053

[ Network.net-gpu-l1-l2-1.Link.link_mod-gpu-l1-2_Switch ]
Name = Switch<->mod-gpu-l1-2
SourceBuffers = mod-gpu-l1-2:out_buf_0 
DestinationBuffers = Switch:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-1.Link.link_Switch_mod-gpu-l1-2 ]
Name = Switch<->mod-gpu-l1-2
SourceBuffers = Switch:out_buf_0 
DestinationBuffers = mod-gpu-l1-2:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-1.Link.link_mod-gpu-l1-3_Switch ]
Name = Switch<->mod-gpu-l1-3
SourceBuffers = mod-gpu-l1-3:out_buf_0 
DestinationBuffers = Switch:in_buf_1 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-1.Link.link_Switch_mod-gpu-l1-3 ]
Name = Switch<->mod-gpu-l1-3
SourceBuffers = Switch:out_buf_1 
DestinationBuffers = mod-gpu-l1-3:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-1.Link.link_mod-gpu-l2-1_Switch ]
Name = Switch<->mod-gpu-l2-1
SourceBuffers = mod-gpu-l2-1:out_buf_0 
DestinationBuffers = Switch:in_buf_2 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-1.Link.link_Switch_mod-gpu-l2-1 ]
Name = Switch<->mod-gpu-l2-1
SourceBuffers = Switch:out_buf_2 
DestinationBuffers = mod-gpu-l2-1:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-1.Node.mod-gpu-l1-2 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-gpu-l1-l2-1.Node.mod-gpu-l1-3 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-gpu-l1-l2-1.Node.mod-gpu-l2-1 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-gpu-l1-l2-1.Node.Switch ]
Bandwidth = 72
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
in_buf_1.size = 1152
in_buf_1.PacketOccupancy = 0.00
in_buf_1.ByteOccupancy = 0.00
in_buf_1.Utilization = 0.00
in_buf_2.size = 1152
in_buf_2.PacketOccupancy = 0.00
in_buf_2.ByteOccupancy = 0.00
in_buf_2.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00
out_buf_1.size = 1152
out_buf_1.PacketOccupancy = 0.00
out_buf_1.ByteOccupancy = 0.00
out_buf_1.Utilization = 0.00
out_buf_2.size = 1152
out_buf_2.PacketOccupancy = 0.00
out_buf_2.ByteOccupancy = 0.00
out_buf_2.Utilization = 0.00


[ Network.net-gpu-l1-l2-2 ]
Transfers = 0
AverageMessageSize = 0.00
TransferredBytes = 0
AverageLatency = 0.0000
Cycles = 19398029053

[ Network.net-gpu-l1-l2-2.Link.link_mod-gpu-l1-4_Switch ]
Name = Switch<->mod-gpu-l1-4
SourceBuffers = mod-gpu-l1-4:out_buf_0 
DestinationBuffers = Switch:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-2.Link.link_Switch_mod-gpu-l1-4 ]
Name = Switch<->mod-gpu-l1-4
SourceBuffers = Switch:out_buf_0 
DestinationBuffers = mod-gpu-l1-4:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-2.Link.link_mod-gpu-l1-5_Switch ]
Name = Switch<->mod-gpu-l1-5
SourceBuffers = mod-gpu-l1-5:out_buf_0 
DestinationBuffers = Switch:in_buf_1 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-2.Link.link_Switch_mod-gpu-l1-5 ]
Name = Switch<->mod-gpu-l1-5
SourceBuffers = Switch:out_buf_1 
DestinationBuffers = mod-gpu-l1-5:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-2.Link.link_mod-gpu-l2-2_Switch ]
Name = Switch<->mod-gpu-l2-2
SourceBuffers = mod-gpu-l2-2:out_buf_0 
DestinationBuffers = Switch:in_buf_2 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-2.Link.link_Switch_mod-gpu-l2-2 ]
Name = Switch<->mod-gpu-l2-2
SourceBuffers = Switch:out_buf_2 
DestinationBuffers = mod-gpu-l2-2:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-2.Node.mod-gpu-l1-4 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-gpu-l1-l2-2.Node.mod-gpu-l1-5 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-gpu-l1-l2-2.Node.mod-gpu-l2-2 ]
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00

[ Network.net-gpu-l1-l2-2.Node.Switch ]
Bandwidth = 72
SentBytes = 0
SentPackets = 0
SendRate = 0.0000
ReceivedBytes = 0
ReceivedPackets = 0
ReceiveRate = 0.0000
in_buf_0.size = 1152
in_buf_0.PacketOccupancy = 0.00
in_buf_0.ByteOccupancy = 0.00
in_buf_0.Utilization = 0.00
in_buf_1.size = 1152
in_buf_1.PacketOccupancy = 0.00
in_buf_1.ByteOccupancy = 0.00
in_buf_1.Utilization = 0.00
in_buf_2.size = 1152
in_buf_2.PacketOccupancy = 0.00
in_buf_2.ByteOccupancy = 0.00
in_buf_2.Utilization = 0.00
out_buf_0.size = 1152
out_buf_0.PacketOccupancy = 0.00
out_buf_0.ByteOccupancy = 0.00
out_buf_0.Utilization = 0.00
out_buf_1.size = 1152
out_buf_1.PacketOccupancy = 0.00
out_buf_1.ByteOccupancy = 0.00
out_buf_1.Utilization = 0.00
out_buf_2.size = 1152
out_buf_2.PacketOccupancy = 0.00
out_buf_2.ByteOccupancy = 0.00
out_buf_2.Utilization = 0.00


[ Network.net-gpu-l1-l2-3 ]
Transfers = 0
AverageMessageSize = 0.00
TransferredBytes = 0
AverageLatency = 0.0000
Cycles = 19398029053

[ Network.net-gpu-l1-l2-3.Link.link_mod-gpu-l1-6_Switch ]
Name = Switch<->mod-gpu-l1-6
SourceBuffers = mod-gpu-l1-6:out_buf_0 
DestinationBuffers = Switch:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-3.Link.link_Switch_mod-gpu-l1-6 ]
Name = Switch<->mod-gpu-l1-6
SourceBuffers = Switch:out_buf_0 
DestinationBuffers = mod-gpu-l1-6:in_buf_0 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-3.Link.link_mod-gpu-l1-7_Switch ]
Name = Switch<->mod-gpu-l1-7
SourceBuffers = mod-gpu-l1-7:out_buf_0 
DestinationBuffers = Switch:in_buf_1 
Bandwidth = 72
TransferredPackets = 0
TransferredBytes = 0
BusyCycles = 0
BytesPerCycle = 0.0000
Utilization = 0.0000

[ Network.net-gpu-l1-l2-3.Link.link_Switch_mod-gpu-l1-7 ]
Name = Switch<->mod-gpu-l1-7
